TSNE1,TSNE2,TSNE3,class
-26.922943,-18.32362,-9.626496,7
-25.5963,-15.8971815,13.515732,7
-10.585965,4.5742555,3.94866,8
-7.6527653,-0.31115294,25.15199,8
-10.238331,-26.22487,-6.2199893,9
-25.582256,-7.6737404,-5.549773,7
4.1141505,-30.762638,-15.022556,4
-29.972788,-8.066993,10.492033,7
4.0056453,22.917595,8.231042,3
-10.592267,26.897907,-7.154885,2
29.499098,20.574438,-8.272783,0
-7.15561,-2.053529,23.215862,8
16.141098,1.4824529,-27.09893,6
-5.457988,6.4184203,25.490131,8
13.952961,2.4429953,-27.04272,6
-25.73733,14.780431,14.53496,1
22.15587,1.373392,-24.060263,6
-6.3335204,8.213815,17.594532,8
-4.5609493,-26.738731,-5.7351475,9
18.597141,-32.13491,-3.5025811,4
29.342417,16.687117,-8.507344,0
-2.637729,-20.38654,2.4206808,9
27.251146,15.354697,-11.601874,0
17.345438,-19.976654,-8.069455,4
-15.255224,1.34118,-19.245367,1
9.353612,-0.4102396,14.980037,5
-0.18281142,-28.436441,-18.609385,4
-21.036356,-9.307701,8.3003025,7
11.227847,4.710269,5.2611847,5
4.048361,20.021399,26.672342,3
-24.658337,-18.83893,-10.814592,7
-1.8551389,-15.735733,-6.141322,4
-10.778755,-25.798975,-8.441576,9
-1.8521402,-5.5360975,16.716997,8
9.948602,6.456083,3.0867548,5
-6.95995,0.37204447,16.592724,8
22.117981,2.498495,-24.036432,6
1.4240177,10.690286,27.991182,3
-11.327073,1.1115742,4.862906,8
22.304125,-13.900554,-13.080994,6
-6.770367,-31.01608,2.822656,9
4.5908575,-20.61858,21.933214,9
-16.076067,9.241323,-14.671342,1
-5.6267686,1.4021142,13.026772,8
6.4533086,18.931211,10.594528,3
10.654239,3.5866516,9.847564,5
-3.0559044,0.45343584,2.2313619,8
32.602932,-8.523131,-3.8040364,6
8.71614,3.7901375,3.6672437,5
-10.129166,-29.997059,-2.2653222,9
-25.168129,-15.171159,-0.4198305,7
9.757781,21.657696,-17.612715,2
5.6521525,8.172203,0.92199504,5
13.124178,10.312418,-4.241195,0
-5.598071,0.82264006,5.142415,8
4.693137,-1.2670077,11.805084,5
-14.563105,6.636481,-18.197317,1
-22.406492,19.237192,6.732415,1
29.366535,16.687006,-8.543597,0
-0.05539272,-27.721664,7.0630503,9
-14.541715,6.7433643,-17.810167,1
-10.206583,9.502875,16.370497,8
16.34424,1.2316854,-27.3715,6
-16.331161,-13.055392,11.793178,7
33.03387,16.576006,-7.0312424,0
20.132862,-17.64407,-4.392065,9
6.6719036,19.21028,9.847727,3
39.53075,7.6816897,-0.9532029,0
-9.009591,3.7109149,4.899241,8
-1.2339587,-3.8691733,24.657862,8
-12.300461,-25.544918,-4.395808,9
11.608742,4.2770476,-26.65218,6
-27.19982,-10.984146,-10.998662,7
-11.790645,7.055051,13.210234,8
2.2216039,-24.998877,-10.386651,4
-25.603106,-11.646731,10.006252,7
10.634405,6.467333,6.4791965,5
-0.26115325,-24.779036,6.627301,9
-4.2317843,18.274466,-20.408354,2
19.641048,-10.209124,-17.153742,6
-27.373005,-11.294023,-11.35683,7
16.28054,-30.1152,4.532148,4
10.638949,6.3901067,6.7013636,5
-4.901571,-23.213537,7.2531266,9
-4.733875,18.407095,-19.996159,2
-5.195963,13.206194,20.609148,3
-17.052689,10.294587,-15.379658,1
14.540097,-9.641281,-13.589007,6
3.7588615,22.246906,8.166723,3
-1.8894815,-19.077759,10.947315,9
-4.705007,14.394961,-19.145273,2
-8.94165,25.882687,-10.398849,2
12.880467,5.6316385,8.61757,5
17.125013,-5.9159245,-25.594423,6
-8.982753,6.658299,4.8132114,8
22.539717,16.264528,5.9831085,0
-31.079477,-14.548619,-0.4376908,7
-17.698748,-17.708345,18.823359,7
-10.616565,1.6429367,-18.14038,1
-6.446391,-14.992994,-8.514987,9
-8.43012,0.6783491,4.458809,8
-20.349493,-7.7669525,10.496036,7
25.387644,16.308193,-11.143803,0
6.8457737,-26.052176,21.478975,9
-7.7300134,-23.396954,-8.621705,9
21.28394,-32.996525,5.657426,4
13.665859,1.5860237,-24.402172,6
-12.877465,26.444668,-2.6742964,2
-4.4502215,3.3062887,4.723489,8
7.1540446,9.658923,8.432738,5
-16.496025,9.387859,-15.012017,1
12.395176,-20.866478,-5.530633,4
-15.769992,9.426082,-16.581057,1
11.659478,-1.989984,15.857365,5
11.5900955,6.66415,5.986784,5
-26.533968,2.2229803,1.9322784,1
-27.285694,-13.923624,-5.4464073,7
0.64573485,13.70402,13.388304,3
18.39254,-0.6009556,-27.744755,6
22.84445,-26.198874,0.8608765,4
2.331702,24.20388,7.1265297,3
10.171963,26.444662,-17.693258,2
10.830721,6.170722,6.3052354,5
5.9204493,-5.2984343,-12.319271,6
6.6970935,-27.885118,-14.504172,4
17.067245,-28.760351,8.081559,4
20.813519,15.972165,-11.091718,0
13.640113,-21.236883,-10.557451,4
4.5626945,-30.672733,-14.955052,4
9.701564,-4.6525183,-23.959593,6
-24.55953,-16.863604,-7.1589384,7
1.565076,-30.559418,10.441086,2
4.259117,-30.463243,-14.7468405,4
-2.8639088,18.112597,17.520008,3
6.468339,23.848711,7.251493,3
-13.557109,-0.82663816,8.205476,8
25.122784,14.971211,-10.9274025,0
24.493332,16.712137,-0.8605131,0
3.7795389,22.307093,8.143473,3
-5.53789,20.199507,-8.8207855,2
-8.497527,15.084014,-20.256626,2
-13.098787,-12.13643,-6.448654,9
-6.1234283,4.378397,3.736826,8
1.8274368,24.064058,-1.9333273,2
4.178805,23.491682,8.703659,3
-31.334305,-11.603887,6.7519383,7
24.490278,20.087652,-9.30417,0
-20.116316,16.159168,14.736249,1
-17.231613,7.203394,-19.025522,1
23.966738,0.63529044,0.29934394,0
7.2449174,23.351168,-17.478895,2
9.634323,18.652416,17.428087,3
9.327639,18.125032,28.790232,3
-10.562407,-1.1448209,25.119593,8
9.528515,-30.599678,-4.0236325,4
-6.448427,17.299522,17.543331,3
0.6356813,4.3168855,-12.051315,5
-26.975515,-16.015755,-4.5776715,7
15.703895,-4.74715,-19.505363,6
20.723291,-29.99024,3.104383,4
-24.711378,-23.174316,3.9134738,7
-26.276802,-3.8127155,-1.0010058,7
-9.378061,2.4779737,3.6055682,8
10.193642,4.3620386,18.111954,5
-10.574872,-29.989109,-2.4293199,9
-17.187988,-13.997649,1.8851703,7
29.321167,11.280998,-13.800091,0
0.38900593,11.754705,19.362947,3
-16.845772,7.2406373,-18.712818,1
-26.979671,19.256365,1.7759541,6
12.7406225,24.379751,-12.432693,2
2.4942365,-16.191298,-8.887859,4
7.4861875,24.533112,26.133207,3
-0.3576268,-28.1544,-17.51615,4
6.293351,-29.704441,-16.957706,4
-18.297407,-8.135363,0.40559152,7
2.5405915,7.8001614,-7.730658,5
-4.7577944,-15.217093,-0.4055054,9
15.253135,-0.3367901,-25.881567,6
27.63833,16.408249,-1.3275045,9
24.896854,16.524376,-12.791451,0
-21.557652,-13.265239,11.456807,7
-14.24284,1.6972544,-19.825357,1
10.294383,-20.513649,3.8489776,4
9.169226,24.872232,-21.95744,2
-22.478355,-21.503693,16.257784,7
6.3298836,27.157888,13.328843,3
25.363894,-1.0511531,-10.578469,6
-26.955147,-19.402048,-9.287162,7
5.802314,-5.1109962,4.893261,5
-7.031252,3.1958978,-2.939426,8
12.995672,-27.9908,1.3042991,4
2.089036,4.2593303,-8.638393,5
15.139208,-0.52838504,-12.959986,5
7.0725756,16.918407,-22.837618,2
-25.612337,-8.070527,-12.657462,7
-15.565227,6.388602,-20.044388,1
-19.626709,12.559145,-2.7300549,1
3.3510845,2.4005103,-9.850345,5
4.135235,-6.0275016,-23.538385,6
-7.6844077,0.8879456,3.6213832,8
15.155682,-1.8689102,21.42694,5
-8.719143,-2.6271617,5.5054913,8
14.758078,-24.575363,4.9003177,4
24.148863,17.393944,-6.051335,0
-30.462498,-14.107049,-1.0968469,7
-11.576481,-31.347998,-4.424515,9
-12.740687,-25.778952,-4.8785753,9
8.284724,16.327219,-21.796366,2
-1.0858456,-19.504656,16.458551,9
-20.763807,-22.160952,-10.177086,7
-32.314533,-15.413236,6.4544125,7
-5.6510925,4.017465,-6.8655047,8
-21.128212,-6.210502,8.621935,7
2.0897684,-25.508537,-18.815624,4
-9.917191,24.511118,-1.7212827,2
9.0745,1.3998882,-30.62826,6
2.248619,-26.607468,13.016882,9
-17.403744,6.530447,-22.130297,1
-28.587831,-24.303787,6.2857985,7
17.896927,18.910072,-10.919718,0
26.335695,-5.8871408,-12.882566,6
5.194526,-19.576908,-14.825931,4
-1.8682353,20.284935,0.9649927,2
-0.29252812,2.8724678,-10.332591,5
-25.859524,-8.017723,-12.562461,7
24.104496,14.651187,-9.4882345,0
-26.91843,-5.3932333,11.498255,7
-16.291302,0.5514904,-19.489086,1
18.881405,17.08343,4.17774,0
-1.4397062,26.388186,20.572342,3
-29.356152,-16.446749,-4.5966234,7
12.196329,0.544641,-27.731483,6
9.182133,5.9992695,9.859093,5
19.131926,19.880043,-10.409479,0
12.798901,-2.7873127,-14.307957,6
-12.603156,4.684656,-16.298737,1
12.432041,-7.1504617,11.63696,5
-15.989862,7.2887216,-21.910759,1
-24.233242,-18.82825,5.4507275,7
-10.381895,5.385135,3.6618617,8
1.9833769,1.2266362,0.79552394,5
26.644938,19.573753,-10.038382,0
9.51174,7.7179236,25.995695,3
6.258207,-29.654408,-17.000475,4
-23.334751,-4.3047657,8.740815,7
-31.558365,-19.364483,-5.1551847,7
11.394886,2.1794178,19.559675,5
-27.15475,-23.514488,-8.055192,7
-3.6601224,-6.0617056,12.788114,8
12.528373,1.1289755,-27.269018,6
-4.851714,-3.9948363,27.700064,9
10.119527,21.631468,11.8095255,3
-8.147943,-1.113382,14.347983,8
11.025243,2.510644,-30.067755,6
-21.841173,21.21065,11.134828,1
19.67807,18.727966,-10.443719,0
-4.8635426,-15.7175,2.4755626,9
-28.949816,-19.154804,-9.146805,7
-16.646446,15.090333,1.4893779,1
-1.4219531,26.41846,20.52728,3
28.170746,2.1570432,8.5935755,0
3.793294,5.5351744,-6.907474,5
27.077932,-8.09156,-10.6857395,6
2.7847571,-26.680477,-15.626704,4
15.275524,-26.316383,-4.1383567,4
9.036757,17.379908,-20.043982,2
21.673553,-28.728582,2.3145027,4
3.7584503,-31.955135,-14.237332,4
11.866235,12.259229,17.120596,3
-17.191654,6.582251,-22.049423,1
-26.067852,-19.703644,9.484314,7
-24.808123,-24.228994,-6.656061,7
5.906851,-7.3553677,-18.260574,6
24.84324,16.323778,-12.441001,0
13.152799,12.903665,14.041797,3
10.495523,2.3227842,-29.832,6
19.27908,17.412416,3.96912,0
-23.745235,-20.660534,-9.181313,7
-30.67681,10.106314,7.9503,1
-11.676277,3.795002,-22.42713,1
7.0621696,-18.292974,7.999842,4
-10.229705,-29.036255,-8.3787775,9
10.208654,-20.046396,0.3730144,4
-6.3915753,22.607431,20.713232,3
8.2071085,-28.511911,-2.9372985,4
-5.815113,4.4673557,-5.9046326,8
7.6730494,23.09107,-13.381515,2
9.195662,15.183778,-21.185501,2
-30.103611,10.744397,-7.0026946,1
-6.794687,2.949463,-4.21057,8
-17.473358,-18.389051,13.690369,7
28.922052,18.835789,-10.724376,0
-6.096564,8.301294,17.956493,8
-18.572664,7.699051,-22.1129,1
21.476238,6.0075474,2.4425287,0
-21.988064,-27.161173,3.1033826,7
4.641739,-2.0720623,-20.774,6
6.9378476,18.465448,8.032416,3
-26.52877,-9.052841,2.192696,7
-20.762136,-22.166943,-10.181271,7
8.830403,-11.36985,16.330513,5
-12.384288,7.3643217,7.8793945,8
-7.932739,1.8553206,16.163012,8
-7.2097454,-17.54097,-10.20753,9
31.240341,0.4911678,0.78409255,0
28.981558,18.828667,-10.730049,0
-2.368364,15.254283,-20.807566,4
-19.705154,-5.128817,-13.405807,1
1.7556095,16.15497,17.906052,5
5.0785813,13.764021,-19.690727,2
4.7494593,24.810196,-14.029695,2
-0.04016858,6.637956,9.129473,3
-11.820155,-20.858522,-15.484965,9
4.165279,-22.014301,-17.629248,4
-5.2321568,-25.512968,16.635826,9
5.7192073,8.075443,-0.26135054,5
34.95548,5.1178846,4.7807317,0
10.217898,1.1653702,-26.13403,6
-20.333286,-7.3371696,10.498924,7
-24.02102,-24.294096,-5.0814233,7
-23.668285,0.30969903,-3.0136898,1
-1.4237249,8.275068,14.782172,8
25.070147,7.045688,10.117492,0
-15.980873,-4.344959,-3.5355084,2
3.2334075,30.967623,-12.002548,2
34.192577,17.95787,-9.610972,0
19.324165,-23.155268,1.16083,4
-17.978506,0.6010442,-16.89587,1
-25.899672,16.21598,3.976339,1
5.061313,13.359124,-19.754112,2
-26.552591,-21.086187,7.5570483,7
7.632738,8.204197,-0.6805975,3
-2.6922762,-22.948978,6.6308312,9
-24.879808,-14.262433,-12.533729,7
-14.683038,24.36754,-5.063398,2
-9.657025,10.981609,10.812798,8
-29.02535,9.583553,1.8256738,1
-13.685323,-19.578356,-8.968661,9
9.7116,-0.93242216,5.3427653,5
-13.927731,-1.6000613,15.351216,8
-6.8467784,2.7809086,25.745766,8
-26.221281,4.380687,-13.541411,1
-9.836205,-20.06792,-14.797377,9
0.788125,2.6005566,13.89063,8
3.3678648,12.83952,16.387915,3
-9.661498,1.6912338,-19.865149,1
1.2784891,0.509605,-25.615795,6
4.7627134,7.1135116,0.224841,5
-22.106562,-16.376116,9.572334,7
5.26808,-22.525076,-17.68509,4
-8.483156,24.99813,1.908586,2
-4.1373224,4.3647313,-13.7972145,7
17.869791,5.618267,3.1081328,0
12.925928,5.481461,4.9187384,3
36.265457,7.8600106,1.3948537,0
-26.02999,13.855223,-14.061953,4
-25.93128,0.1958119,-11.141132,1
-22.215755,-3.070562,-11.029339,1
-26.548174,-18.541447,-5.1181316,7
-3.7743917,-33.21067,3.3068604,9
-23.113598,16.58323,-0.6797171,1
-14.224658,-0.40392962,-12.868648,1
-11.369848,2.4483829,25.053423,8
8.269404,6.5813456,2.3232257,5
-8.040447,-13.031462,-9.041637,7
3.4264996,8.213467,-7.1184053,5
31.770107,11.979768,0.74122876,0
15.810566,0.29889092,-20.483953,6
16.869228,-7.7434855,-20.156311,6
33.61752,17.394634,-7.2823806,0
8.228607,-17.69167,3.8138213,4
-21.12936,-3.0322394,-12.182411,1
-12.825503,30.736341,-8.516511,2
11.944834,23.28457,7.68957,3
13.031987,-17.577312,-2.4596248,4
1.4766219,-19.734276,-18.914244,4
4.3858027,-5.40934,-22.896923,6
-8.55373,1.5494809,12.58412,8
32.53665,3.6394737,2.0749083,0
-11.772927,-28.098501,-2.452745,9
11.567357,3.6791644,11.875917,5
-5.248633,-0.37340993,16.670906,8
-24.969524,-5.820715,-6.6612377,7
28.43358,19.6528,-6.7927747,0
9.486567,15.672658,27.382864,3
6.716906,8.909899,-2.930292,5
3.5512235,-17.459736,5.5195866,4
3.7106714,7.304276,-10.805889,5
-7.602778,-19.40662,9.534673,9
9.060777,-1.3960124,-26.168806,6
-28.069532,-18.287783,7.1044197,7
-13.398455,4.3300567,-21.164982,1
-4.652398,-25.873186,12.653692,9
9.364116,-0.54681885,-27.554733,6
-23.988186,15.801353,-6.2864366,1
5.4112535,29.22041,6.5003786,3
-30.411165,16.104662,8.328847,8
5.012168,29.669443,3.5207744,3
-8.996527,-20.21131,2.5725813,9
-9.778264,2.1780174,-22.310307,1
9.692653,24.548101,-20.067377,2
-21.339163,-21.92922,-9.592961,7
-26.5501,-7.0612044,-12.532882,7
-4.151893,4.3853717,-13.846805,7
20.901094,7.4874926,5.264673,0
-3.8021538,22.324287,-20.402355,2
-1.1401802,18.1125,24.527395,3
-16.9457,5.3070903,-22.74436,1
-23.99457,17.771631,-5.3221703,1
3.6589203,-22.011837,-17.869055,4
5.1057653,31.384882,-11.843224,2
4.726381,9.336933,-2.7148192,5
9.252093,-3.6856158,-20.425444,6
25.218319,23.08748,-7.055346,0
-12.548795,-13.41754,2.1232865,9
11.473608,1.7643626,-23.902462,6
-4.4888434,7.9357457,-10.725457,2
2.401908,5.301218,18.288048,8
-13.098489,-30.058905,-1.0516527,9
-12.626132,24.210674,0.37069768,2
-2.6300702,17.72149,21.394918,3
7.2423067,24.9951,15.333037,3
8.4052515,-1.7647327,-16.551847,6
-12.75019,-29.493883,-5.1543317,9
-2.9456453,-11.61782,-10.0942545,1
16.901184,-18.54907,-7.654384,4
9.276364,16.38667,20.410534,3
7.1574554,24.963232,15.511076,3
24.419842,10.671834,0.91653824,0
-21.764784,-16.945145,-12.134063,7
-32.75418,-8.559498,-2.4797065,7
-16.051273,-2.2117023,-18.608192,1
-25.597746,-9.531983,7.096678,7
-21.109734,-21.9307,-9.720886,7
0.5402897,11.997265,29.452066,3
11.792053,1.9128308,-25.963608,6
18.427578,-32.809124,8.592335,4
-10.642512,-26.261555,-4.45168,9
16.659182,3.5434356,20.13614,5
3.5293515,-22.274149,-18.539652,4
8.070407,-18.63583,0.9151441,4
2.2486465,11.595877,-19.812622,2
-20.639923,-7.0107083,9.994623,7
-10.787939,-22.421486,-8.971207,9
13.227887,13.469761,-4.2025347,0
-11.695664,-21.425865,-3.7813735,9
2.2640798,-0.40254787,20.151098,8
3.7194357,-22.082512,-17.85257,4
16.880295,-23.689402,6.208003,4
-11.736493,-21.676357,-10.12231,9
-21.737637,4.017176,0.6143335,1
2.8680909,16.418198,-13.800672,2
15.699474,-31.710775,-2.2175655,4
-5.133711,-29.255455,0.6028657,9
1.0825851,16.05045,11.125627,3
21.9442,13.548879,-8.591863,0
11.472629,-15.200436,-6.021416,4
-18.485802,8.527117,-11.39268,1
3.0797045,0.68512636,-22.830738,6
0.23851734,18.168882,-17.600267,2
13.812291,6.082177,-19.207684,6
9.631605,27.402124,8.208574,3
-20.920996,-18.980768,13.065949,7
11.664625,-30.556055,-4.2111044,4
-5.0272064,24.501522,-11.603505,2
21.835024,-6.646524,-17.06796,6
32.935787,-8.299253,-4.1844234,6
-28.533472,-18.11114,2.7527297,7
-19.796976,14.842458,9.292119,1
-3.0532787,-2.1969385,8.5448,8
7.4215097,-23.728287,20.028912,9
19.774078,14.901574,-10.171253,0
18.332178,-32.475494,8.403251,4
-18.121841,10.656765,-10.455447,1
11.576298,-20.13211,7.0242686,4
-4.9116898,23.775736,-15.062258,2
-24.22128,2.6499677,-0.016097521,1
-3.2051635,-2.1030018,13.698419,3
17.188904,-0.10822354,-24.092848,6
7.22093,-19.686657,-6.464573,4
12.563773,-7.475959,-18.577827,6
-25.783127,-18.810888,-11.628081,7
18.68792,-3.6676726,16.534273,5
-2.6367326,-0.9192796,9.678947,8
-26.189108,-17.424942,11.136459,7
25.528788,11.923819,-9.61225,0
11.496576,-1.4856837,12.609583,5
-13.538781,3.066047,-9.28294,1
13.790333,-22.720827,6.728481,4
-12.459408,19.333218,-16.37988,2
-2.4987805,1.8411975,4.504784,8
3.548144,-30.021362,-10.021909,4
-16.044968,-19.302584,9.463028,7
-27.493198,-15.549307,-2.7942066,7
4.214988,14.886784,13.429123,3
-10.417756,-3.0382433,-5.61557,8
19.519026,-23.295858,1.0832214,4
-7.1175756,-28.614063,-1.9627753,9
10.530477,11.973574,7.229642,5
-4.914452,-5.493069,11.68039,8
21.198679,-0.60416293,-14.162161,6
-26.983583,-14.9101925,10.744351,7
-1.1597279,20.644789,27.19879,3
2.459978,-15.906463,-9.574711,4
3.7673557,-1.9098752,-23.378872,6
-30.256105,-7.6796837,-1.5322948,7
-23.317333,10.773585,-0.21107474,1
-27.03877,-15.030587,10.895775,7
14.112941,-18.27081,0.055621307,4
9.568032,27.509989,8.223247,3
6.357085,15.76079,6.9116178,3
-11.833812,-20.166924,-6.952953,9
-2.0338771,4.6336317,19.730503,8
-6.645322,1.9718257,14.689767,8
-27.511103,9.541072,6.0567904,1
-7.1479683,-32.48847,-0.29693386,8
4.94629,-6.165478,-24.62825,6
8.031553,28.73857,3.745604,3
-29.704638,6.7643695,2.8270466,1
-20.117117,7.221291,1.5317179,1
-1.4944313,-8.522331,9.012018,3
6.7515984,-2.580111,-8.8132105,5
-9.3129015,26.556675,-13.005339,2
-4.8561063,-1.4513823,13.311274,8
11.976387,-24.994045,-13.06337,4
-8.975568,21.237654,-14.7337265,2
-9.976202,-14.743882,-3.9197638,9
-32.460716,-17.496593,3.2801692,7
-24.956442,10.315614,2.7086773,1
3.146492,-26.215458,-2.3900957,4
-2.8671722,4.006455,22.78901,8
-8.846815,21.294506,-14.680064,2
-0.09719655,-22.405582,4.1383877,9
9.100363,-4.8338003,-18.46458,6
12.312682,-30.064629,0.7353769,4
-14.958485,7.7496247,-9.056156,1
-7.42324,10.846172,28.087265,3
3.077892,-23.592018,-0.82232016,4
-12.449891,31.626598,-2.3142397,2
8.151913,-1.1838899,-9.541865,5
4.812602,24.757828,-11.385957,2
7.9517965,-1.2387563,-9.528323,5
22.103334,-5.7635064,-9.465187,6
-2.5817833,-1.1946571,8.980781,8
17.447256,14.312645,-8.704899,0
20.849451,3.1506636,-17.019093,6
-9.659214,19.191372,-2.072796,2
2.615472,-26.594368,-3.6796174,4
-5.810107,-33.060776,4.7136426,9
2.9664967,-26.405527,-3.1308756,4
-14.044615,-22.276241,-11.90171,9
3.7538774,-26.390055,-5.0786843,4
14.593155,8.822127,25.492708,5
-15.606064,8.478247,-9.859004,1
8.6681,6.772432,13.139959,5
-4.936507,-4.5485597,11.345286,8
8.479094,-18.86449,-13.200313,4
-31.100115,-7.7821846,0.590571,7
-11.989189,5.4652267,27.48446,9
4.2447686,3.0314183,-8.71037,5
-6.2853675,-16.08722,-9.460442,9
4.261328,3.2582223,-8.545227,5
-5.762506,-21.336395,5.133441,9
-14.930111,7.731585,-9.119933,1
10.439606,-8.949883,6.4699454,5
-2.9810257,6.6724777,9.567373,8
8.06066,10.971836,29.670774,3
-9.046011,-29.201168,-1.3534199,9
-11.61908,-19.477669,-6.3449187,9
-18.076254,11.123313,-2.500549,1
-9.057195,5.8807425,12.839877,8
7.351691,27.45501,7.592786,3
-5.370657,-0.32139143,17.459267,8
22.541338,-2.3501365,-21.801548,6
11.249561,-3.0554895,4.171365,5
-5.404228,17.292515,-21.134445,2
-29.58142,-8.529149,-0.14726757,7
4.7304125,16.856462,-5.927045,2
-27.630974,-15.850908,-15.878967,7
20.703333,-4.84936,-24.231094,6
19.788748,18.218113,-6.2593737,0
-6.018749,-28.673965,-1.5614638,9
-27.540005,-21.33008,10.2300625,7
-10.972428,-21.537836,-5.8018794,9
15.848492,-22.020235,3.677189,4
12.621432,-1.6011822,-21.020826,6
36.111275,6.8546724,4.013651,0
-0.22901489,0.35158825,-12.013167,5
9.0047035,18.096548,10.903076,3
5.442499,-1.8579612,-8.656,5
-18.36962,-19.019526,19.97206,7
9.242005,28.23179,8.228256,3
-7.302199,-20.579437,-10.759685,9
9.343622,28.327295,8.214981,3
9.053502,-9.210015,-15.592243,6
-5.7510724,-6.4595046,9.642934,8
-1.4646455,19.164673,23.978987,3
-18.666685,0.87557364,-7.5905757,1
-22.533707,-15.220711,16.687302,7
16.447098,0.7212421,-21.441988,6
9.103075,6.1440024,9.684363,5
0.6543893,5.150247,-6.206686,5
-19.922499,-9.932428,8.757438,7
19.660343,-0.048327886,-23.199598,6
3.0782013,-9.415604,-4.49232,5
-6.4346194,-0.16424519,6.5907736,8
-13.599994,27.04648,-5.926667,2
-15.212924,8.463579,-11.394351,1
-28.935156,-18.728233,-1.9607986,7
-9.223649,-29.229338,-1.3905677,9
-7.430117,20.226112,-4.579448,2
-32.147984,-11.473214,-6.0963035,7
4.107133,11.328393,26.515835,3
10.953361,-2.3186605,-21.01959,6
-20.59246,-7.3280253,14.901867,7
-5.119823,-0.1619608,7.243714,8
12.244928,-6.032225,14.845948,5
-14.996971,6.319269,-10.542797,3
-23.33638,-3.7801962,8.138934,7
-22.455982,-22.772854,8.787159,7
-5.6034527,-2.7485883,23.059422,8
3.0229945,-27.489277,-9.002989,4
26.635921,17.791952,-12.475463,0
-18.52624,-18.170675,-4.1702366,7
-5.5630198,17.512276,16.643368,3
19.238127,15.192613,-9.965965,0
5.4010806,-4.737384,-21.564468,6
9.530255,27.462643,8.106588,3
11.991475,14.441096,17.781063,9
-25.341194,-17.111368,-2.6613588,7
-25.834343,13.227644,8.009893,1
-10.793292,-21.893526,-5.492371,9
17.8195,-0.81328166,19.042332,5
3.0907977,16.995462,6.6023893,3
12.075986,4.0722013,-26.830517,6
19.89936,14.99274,-10.265455,0
1.3240033,-29.360521,11.157663,9
-6.393197,16.967188,-20.81725,2
-10.442844,-0.87568635,24.032953,8
32.609417,6.9732533,-8.012799,0
1.9515523,20.23361,24.09302,9
-14.6866045,5.739759,-11.992356,1
28.448303,-9.377721,-8.680511,6
24.946722,8.969489,-8.080629,0
32.611065,11.670741,5.1040726,0
-15.134139,8.562189,-10.844807,1
1.3909191,-14.927327,19.427608,9
24.18528,9.967082,-7.91402,0
24.42007,10.134781,-2.8957305,0
7.2093034,-19.524822,-6.3599687,4
-12.885856,16.272902,-14.143592,2
-18.16179,0.92084354,-3.19371,1
